ElapsedTime,Class1,Class2,Class3,BestClass
21.30775,48.68265,62.538,33.9344,-1
21.32402,48.68265,62.538,33.9344,-1
21.34059,48.68265,62.538,33.9344,-1
21.35715,48.68265,62.538,33.9344,-1
21.37385,48.68265,62.538,33.9344,-1
21.39029,48.68265,62.538,33.9344,-1
21.40686,48.68265,62.538,33.9344,-1
21.42342,48.68265,62.538,33.9344,-1
21.43998,48.68265,62.538,33.9344,-1
21.45689,39.65917,58.50713,40.55069,-1
21.47312,39.65917,58.50713,40.55069,-1
21.48986,39.65917,58.50713,40.55069,-1
21.50685,39.65917,58.50713,40.55069,-1
21.52284,39.65917,58.50713,40.55069,-1
21.53983,39.65917,58.50713,40.55069,-1
21.55595,39.65917,58.50713,40.55069,-1
21.57282,39.65917,58.50713,40.55069,-1
21.58908,39.65917,58.50713,40.55069,-1
21.60586,39.65917,58.50713,40.55069,-1
21.62222,39.65917,58.50713,40.55069,-1
21.63886,39.65917,58.50713,40.55069,-1
21.65586,39.65917,58.50713,40.55069,-1
21.67192,39.65917,58.50713,40.55069,-1
21.68888,39.65917,58.50713,40.55069,-1
21.70505,39.65917,58.50713,40.55069,-1
21.72198,39.65917,58.50713,40.55069,-1
21.73818,39.65917,58.50713,40.55069,-1
21.75498,39.65917,58.50713,40.55069,-1
21.77196,39.65917,58.50713,40.55069,-1
21.78797,39.65917,58.50713,40.55069,-1
21.80495,39.65917,58.50713,40.55069,-1
21.82101,39.65917,58.50713,40.55069,-1
21.83758,39.65917,58.50713,40.55069,-1
21.85415,39.65917,58.50713,40.55069,-1
21.87072,39.65917,58.50713,40.55069,-1
21.88804,39.65917,58.50713,40.55069,-1
21.90401,39.65917,58.50713,40.55069,-1
21.92042,39.65917,58.50713,40.55069,-1
21.93712,39.65917,58.50713,40.55069,-1
21.95355,39.65917,58.50713,40.55069,-1
21.97024,39.65917,58.50713,40.55069,-1
21.98668,39.65917,58.50713,40.55069,-1
22.0037,39.65917,58.50713,40.55069,-1
22.01988,39.65917,58.50713,40.55069,-1
22.03638,39.65917,58.50713,40.55069,-1
22.05295,39.65917,58.50713,40.55069,-1
22.06952,39.65917,58.50713,40.55069,-1
22.08693,39.65917,58.50713,40.55069,-1
22.1029,30.23222,51.72058,32.74565,-1
22.11922,30.23222,51.72058,32.74565,-1
22.1359,30.23222,51.72058,32.74565,-1
22.15285,30.23222,51.72058,32.74565,-1
22.16897,30.23222,51.72058,32.74565,-1
22.18548,30.23222,51.72058,32.74565,-1
22.20205,30.23222,51.72058,32.74565,-1
22.21893,30.23222,51.72058,32.74565,-1
22.23518,30.23222,51.72058,32.74565,-1
22.25175,30.23222,51.72058,32.74565,-1
22.26832,30.23222,51.72058,32.74565,-1
22.28517,30.23222,51.72058,32.74565,-1
22.30145,30.23222,51.72058,32.74565,-1
22.31802,30.23222,51.72058,32.74565,-1
22.33527,30.23222,51.72058,32.74565,-1
22.35133,30.23222,51.72058,32.74565,-1
22.36772,30.23222,51.72058,32.74565,-1
22.38432,30.23222,51.72058,32.74565,-1
22.40085,30.23222,51.72058,32.74565,-1
22.41742,30.23222,51.72058,32.74565,-1
22.43429,30.23222,51.72058,32.74565,-1
22.45055,30.23222,51.72058,32.74565,-1
22.46727,30.23222,51.72058,32.74565,-1
22.48368,30.23222,51.72058,32.74565,-1
22.50028,30.23222,51.72058,32.74565,-1
22.51731,30.23222,51.72058,32.74565,-1
22.53338,30.23222,51.72058,32.74565,-1
22.55031,30.23222,51.72058,32.74565,-1
22.56652,30.23222,51.72058,32.74565,-1
22.58308,30.23222,51.72058,32.74565,-1
22.60036,30.23222,51.72058,32.74565,-1
22.61637,30.23222,51.72058,32.74565,-1
22.63278,30.23222,51.72058,32.74565,-1
22.64935,30.23222,51.72058,32.74565,-1
22.66633,30.23222,51.72058,32.74565,-1
22.68249,30.23222,51.72058,32.74565,-1
22.69931,30.23222,51.72058,32.74565,-1
22.71562,30.23222,51.72058,32.74565,-1
22.73238,30.23222,51.72058,32.74565,-1
22.74875,26.32971,46.78682,26.8791,-1
22.76542,26.32971,46.78682,26.8791,-1
22.78188,26.32971,46.78682,26.8791,-1
22.79847,26.32971,46.78682,26.8791,-1
22.81502,26.32971,46.78682,26.8791,-1
22.83158,26.32971,46.78682,26.8791,-1
22.84815,26.32971,46.78682,26.8791,-1
22.86472,26.32971,46.78682,26.8791,-1
22.88147,26.32971,46.78682,26.8791,-1
22.89785,26.32971,46.78682,26.8791,-1
22.91458,26.32971,46.78682,26.8791,-1
22.93168,26.32971,46.78682,26.8791,-1
22.94852,26.32971,46.78682,26.8791,-1
22.96575,26.32971,46.78682,26.8791,-1
22.98175,26.32971,46.78682,26.8791,-1
22.99822,26.32971,46.78682,26.8791,-1
23.01479,26.32971,46.78682,26.8791,-1
23.03136,26.32971,46.78682,26.8791,-1
23.04792,26.32971,46.78682,26.8791,-1
23.06492,26.32971,46.78682,26.8791,-1
23.08106,26.32971,46.78682,26.8791,-1
23.09762,26.32971,46.78682,26.8791,-1
23.11419,26.32971,46.78682,26.8791,-1
23.13106,26.32971,46.78682,26.8791,-1
23.14804,26.32971,46.78682,26.8791,-1
23.16403,26.32971,46.78682,26.8791,-1
23.18046,26.32971,46.78682,26.8791,-1
23.19702,26.32971,46.78682,26.8791,-1
23.214,26.32971,46.78682,26.8791,-1
23.23016,26.32971,46.78682,26.8791,-1
23.24726,26.32971,46.78682,26.8791,-1
23.26329,26.32971,46.78682,26.8791,-1
23.27986,26.32971,46.78682,26.8791,-1
23.29642,26.32971,46.78682,26.8791,-1
23.31299,26.32971,46.78682,26.8791,-1
23.32956,26.32971,46.78682,26.8791,-1
23.34633,26.32971,46.78682,26.8791,-1
23.36269,26.32971,46.78682,26.8791,-1
23.37933,26.32971,46.78682,26.8791,-1
23.39582,23.52546,43.44609,24.90874,-1
23.41242,23.52546,43.44609,24.90874,-1
23.42896,23.52546,43.44609,24.90874,-1
23.44808,23.52546,43.44609,24.90874,-1
23.46243,23.52546,43.44609,24.90874,-1
23.47942,23.52546,43.44609,24.90874,-1
23.4954,23.52546,43.44609,24.90874,-1
23.51179,23.52546,43.44609,24.90874,-1
23.52839,23.52546,43.44609,24.90874,-1
23.54539,23.52546,43.44609,24.90874,-1
23.56153,23.52546,43.44609,24.90874,-1
23.57806,23.52546,43.44609,24.90874,-1
23.59463,23.52546,43.44609,24.90874,-1
23.61119,23.52546,43.44609,24.90874,-1
23.62796,23.52546,43.44609,24.90874,-1
23.6449,23.52546,43.44609,24.90874,-1
23.66089,23.52546,43.44609,24.90874,-1
23.67746,23.52546,43.44609,24.90874,-1
23.69408,23.52546,43.44609,24.90874,-1
23.7111,23.52546,43.44609,24.90874,-1
23.72808,23.52546,43.44609,24.90874,-1
23.74373,23.52546,43.44609,24.90874,-1
23.76029,23.52546,43.44609,24.90874,-1
23.77686,23.52546,43.44609,24.90874,-1
23.79343,23.52546,43.44609,24.90874,-1
23.81,23.52546,43.44609,24.90874,-1
23.82656,23.52546,43.44609,24.90874,-1
23.84346,23.52546,43.44609,24.90874,-1
23.8597,23.52546,43.44609,24.90874,-1
23.87646,23.52546,43.44609,24.90874,-1
23.89283,23.52546,43.44609,24.90874,-1
23.90945,23.52546,43.44609,24.90874,-1
23.92596,23.52546,43.44609,24.90874,-1
23.94253,23.52546,43.44609,24.90874,-1
23.9591,23.52546,43.44609,24.90874,-1
23.97661,23.52546,43.44609,24.90874,-1
23.99266,23.52546,43.44609,24.90874,-1
24.00879,23.52546,43.44609,24.90874,-1
24.02536,23.52546,43.44609,24.90874,-1
24.04262,31.36163,48.38278,33.25556,-1
24.05861,31.36163,48.38278,33.25556,-1
24.07506,31.36163,48.38278,33.25556,-1
24.09163,31.36163,48.38278,33.25556,-1
24.10865,31.36163,48.38278,33.25556,-1
24.12476,31.36163,48.38278,33.25556,-1
24.14176,31.36163,48.38278,33.25556,-1
24.1579,31.36163,48.38278,33.25556,-1
24.17474,31.36163,48.38278,33.25556,-1
24.19168,31.36163,48.38278,33.25556,-1
24.20771,31.36163,48.38278,33.25556,-1
24.22416,31.36163,48.38278,33.25556,-1
24.24077,31.36163,48.38278,33.25556,-1
24.2573,31.36163,48.38278,33.25556,-1
24.27484,31.36163,48.38278,33.25556,-1
24.29043,31.36163,48.38278,33.25556,-1
24.307,31.36163,48.38278,33.25556,-1
24.32357,31.36163,48.38278,33.25556,-1
24.34013,31.36163,48.38278,33.25556,-1
24.35687,31.36163,48.38278,33.25556,-1
24.37327,31.36163,48.38278,33.25556,-1
24.38984,31.36163,48.38278,33.25556,-1
24.4064,31.36163,48.38278,33.25556,-1
24.42297,31.36163,48.38278,33.25556,-1
24.43953,31.36163,48.38278,33.25556,-1
24.4568,31.36163,48.38278,33.25556,-1
24.47274,31.36163,48.38278,33.25556,-1
24.48978,31.36163,48.38278,33.25556,-1
24.50625,31.36163,48.38278,33.25556,-1
24.52237,31.36163,48.38278,33.25556,-1
24.53893,31.36163,48.38278,33.25556,-1
24.5555,31.36163,48.38278,33.25556,-1
24.57256,31.36163,48.38278,33.25556,-1
24.58863,31.36163,48.38278,33.25556,-1
24.6053,31.36163,48.38278,33.25556,-1
24.62177,31.36163,48.38278,33.25556,-1
24.63839,31.36163,48.38278,33.25556,-1
24.6549,31.36163,48.38278,33.25556,-1
24.67147,31.36163,48.38278,33.25556,-1
24.68845,43.99366,57.99692,44.85807,-1
24.7046,43.99366,57.99692,44.85807,-1
24.72144,43.99366,57.99692,44.85807,-1
24.73773,43.99366,57.99692,44.85807,-1
24.75443,43.99366,57.99692,44.85807,-1
24.77134,43.99366,57.99692,44.85807,-1
24.78744,43.99366,57.99692,44.85807,-1
24.804,43.99366,57.99692,44.85807,-1
24.82145,43.99366,57.99692,44.85807,-1
24.83742,43.99366,57.99692,44.85807,-1
24.8537,43.99366,57.99692,44.85807,-1
24.87042,43.99366,57.99692,44.85807,-1
24.88742,43.99366,57.99692,44.85807,-1
24.90343,43.99366,57.99692,44.85807,-1
24.91997,43.99366,57.99692,44.85807,-1
24.93654,43.99366,57.99692,44.85807,-1
24.95378,43.99366,57.99692,44.85807,-1
24.9697,43.99366,57.99692,44.85807,-1
24.98624,43.99366,57.99692,44.85807,-1
25.0028,43.99366,57.99692,44.85807,-1
25.01996,43.99366,57.99692,44.85807,-1
25.03594,43.99366,57.99692,44.85807,-1
25.0525,43.99366,57.99692,44.85807,-1
25.06907,43.99366,57.99692,44.85807,-1
25.08596,43.99366,57.99692,44.85807,-1
25.1022,43.99366,57.99692,44.85807,-1
25.11907,43.99366,57.99692,44.85807,-1
25.13534,43.99366,57.99692,44.85807,-1
25.15206,43.99366,57.99692,44.85807,-1
25.16847,43.99366,57.99692,44.85807,-1
25.18523,43.99366,57.99692,44.85807,-1
25.20594,43.99366,57.99692,44.85807,-1
25.21819,43.99366,57.99692,44.85807,-1
25.23516,43.99366,57.99692,44.85807,-1
25.2513,43.99366,57.99692,44.85807,-1
25.26838,43.99366,57.99692,44.85807,-1
25.28444,43.99366,57.99692,44.85807,-1
25.30136,43.99366,57.99692,44.85807,-1
25.31836,43.99366,57.99692,44.85807,-1
25.33414,56.01561,66.81938,55.32134,-1
25.35071,56.01561,66.81938,55.32134,-1
25.36731,56.01561,66.81938,55.32134,-1
25.38384,56.01561,66.81938,55.32134,-1
25.4004,56.01561,66.81938,55.32134,-1
25.41738,56.01561,66.81938,55.32134,-1
25.43353,56.01561,66.81938,55.32134,-1
25.4501,56.01561,66.81938,55.32134,-1
25.46667,56.01561,66.81938,55.32134,-1
25.48345,56.01561,66.81938,55.32134,-1
25.5003,56.01561,66.81938,55.32134,-1
25.51637,56.01561,66.81938,55.32134,-1
25.53294,56.01561,66.81938,55.32134,-1
25.5495,56.01561,66.81938,55.32134,-1
25.56633,56.01561,66.81938,55.32134,-1
25.58264,56.01561,66.81938,55.32134,-1
25.59929,56.01561,66.81938,55.32134,-1
25.61577,56.01561,66.81938,55.32134,-1
25.63234,56.01561,66.81938,55.32134,-1
25.6489,56.01561,66.81938,55.32134,-1
25.66547,56.01561,66.81938,55.32134,-1
25.68204,56.01561,66.81938,55.32134,-1
25.6986,56.01561,66.81938,55.32134,-1
25.71532,56.01561,66.81938,55.32134,-1
25.73228,56.01561,66.81938,55.32134,-1
25.74831,56.01561,66.81938,55.32134,-1
25.76535,56.01561,66.81938,55.32134,-1
25.78144,56.01561,66.81938,55.32134,-1
25.79801,56.01561,66.81938,55.32134,-1
25.81457,56.01561,66.81938,55.32134,-1
25.83114,56.01561,66.81938,55.32134,-1
25.84771,56.01561,66.81938,55.32134,-1
25.86451,56.01561,66.81938,55.32134,-1
25.88084,56.01561,66.81938,55.32134,-1
25.89741,56.01561,66.81938,55.32134,-1
25.91397,56.01561,66.81938,55.32134,-1
25.93064,56.01561,66.81938,55.32134,-1
25.94711,56.01561,66.81938,55.32134,-1
25.96367,56.01561,66.81938,55.32134,-1
25.9806,64.4911,73.20271,64.40292,-1
25.99681,64.4911,73.20271,64.40292,-1
26.01378,64.4911,73.20271,64.40292,-1
26.02994,64.4911,73.20271,64.40292,-1
26.04651,64.4911,73.20271,64.40292,-1
26.06307,64.4911,73.20271,64.40292,-1
26.07964,64.4911,73.20271,64.40292,-1
26.09621,64.4911,73.20271,64.40292,-1
26.11298,64.4911,73.20271,64.40292,-1
26.12934,64.4911,73.20271,64.40292,-1
26.14609,64.4911,73.20271,64.40292,-1
26.16248,64.4911,73.20271,64.40292,-1
26.17918,64.4911,73.20271,64.40292,-1
26.19615,64.4911,73.20271,64.40292,-1
26.21232,64.4911,73.20271,64.40292,-1
26.22923,64.4911,73.20271,64.40292,-1
26.24545,64.4911,73.20271,64.40292,-1
26.2622,64.4911,73.20271,64.40292,-1
26.27859,64.4911,73.20271,64.40292,-1
26.29534,64.4911,73.20271,64.40292,-1
26.31172,64.4911,73.20271,64.40292,-1
26.3284,64.4911,73.20271,64.40292,-1
26.34485,64.4911,73.20271,64.40292,-1
26.36142,64.4911,73.20271,64.40292,-1
26.37799,64.4911,73.20271,64.40292,-1
26.39456,64.4911,73.20271,64.40292,-1
26.41112,64.4911,73.20271,64.40292,-1
26.42769,64.4911,73.20271,64.40292,-1
26.44426,64.4911,73.20271,64.40292,-1
26.46082,64.4911,73.20271,64.40292,-1
26.47764,64.4911,73.20271,64.40292,-1
26.49402,64.4911,73.20271,64.40292,-1
26.51074,64.4911,73.20271,64.40292,-1
26.52709,64.4911,73.20271,64.40292,-1
26.54395,64.4911,73.20271,64.40292,-1
26.56092,64.4911,73.20271,64.40292,-1
26.57689,64.4911,73.20271,64.40292,-1
26.59335,64.4911,73.20271,64.40292,-1
26.60997,64.4911,73.20271,64.40292,-1
26.62649,67.74664,78.07507,65.51059,-1
26.64305,67.74664,78.07507,65.51059,-1
26.65962,67.74664,78.07507,65.51059,-1
26.67619,67.74664,78.07507,65.51059,-1
26.69275,67.74664,78.07507,65.51059,-1
26.70932,67.74664,78.07507,65.51059,-1
26.72616,67.74664,78.07507,65.51059,-1
26.74246,67.74664,78.07507,65.51059,-1
26.75927,67.74664,78.07507,65.51059,-1
26.77624,67.74664,78.07507,65.51059,-1
26.7923,67.74664,78.07507,65.51059,-1
26.80872,67.74664,78.07507,65.51059,-1
26.82529,67.74664,78.07507,65.51059,-1
26.84229,67.74664,78.07507,65.51059,-1
26.85935,67.74664,78.07507,65.51059,-1
26.87532,67.74664,78.07507,65.51059,-1
26.8923,67.74664,78.07507,65.51059,-1
26.90829,67.74664,78.07507,65.51059,-1
26.92469,67.74664,78.07507,65.51059,-1
26.94135,67.74664,78.07507,65.51059,-1
26.95835,67.74664,78.07507,65.51059,-1
26.97439,67.74664,78.07507,65.51059,-1
26.99096,67.74664,78.07507,65.51059,-1
27.00752,67.74664,78.07507,65.51059,-1
27.02432,67.74664,78.07507,65.51059,-1
27.04066,67.74664,78.07507,65.51059,-1
27.05722,67.74664,78.07507,65.51059,-1
27.0744,67.74664,78.07507,65.51059,-1
27.09045,67.74664,78.07507,65.51059,-1
27.10748,67.74664,78.07507,65.51059,-1
27.12349,67.74664,78.07507,65.51059,-1
27.14006,67.74664,78.07507,65.51059,-1
27.15663,67.74664,78.07507,65.51059,-1
27.17355,67.74664,78.07507,65.51059,-1
27.18976,67.74664,78.07507,65.51059,-1
27.20658,67.74664,78.07507,65.51059,-1
27.22289,67.74664,78.07507,65.51059,-1
27.23959,67.74664,78.07507,65.51059,-1
27.25603,67.74664,78.07507,65.51059,-1
27.27259,58.07492,73.28766,57.87355,-1
27.28953,58.07492,73.28766,57.87355,-1
27.30573,58.07492,73.28766,57.87355,-1
27.32252,58.07492,73.28766,57.87355,-1
27.33958,58.07492,73.28766,57.87355,-1
27.35556,58.07492,73.28766,57.87355,-1
27.37199,58.07492,73.28766,57.87355,-1
27.38856,58.07492,73.28766,57.87355,-1
27.40513,58.07492,73.28766,57.87355,-1
27.4217,58.07492,73.28766,57.87355,-1
27.43862,58.07492,73.28766,57.87355,-1
27.45482,58.07492,73.28766,57.87355,-1
27.47139,58.07492,73.28766,57.87355,-1
27.48796,58.07492,73.28766,57.87355,-1
27.5046,58.07492,73.28766,57.87355,-1
27.52109,58.07492,73.28766,57.87355,-1
27.53859,58.07492,73.28766,57.87355,-1
27.55458,58.07492,73.28766,57.87355,-1
27.57079,58.07492,73.28766,57.87355,-1
27.58755,58.07492,73.28766,57.87355,-1
27.60392,58.07492,73.28766,57.87355,-1
27.62049,58.07492,73.28766,57.87355,-1
27.63748,58.07492,73.28766,57.87355,-1
27.65452,58.07492,73.28766,57.87355,-1
27.67019,58.07492,73.28766,57.87355,-1
27.68676,58.07492,73.28766,57.87355,-1
27.70349,58.07492,73.28766,57.87355,-1
27.71989,58.07492,73.28766,57.87355,-1
27.73647,58.07492,73.28766,57.87355,-1
27.75346,58.07492,73.28766,57.87355,-1
27.76968,58.07492,73.28766,57.87355,-1
27.78615,58.07492,73.28766,57.87355,-1
27.80272,58.07492,73.28766,57.87355,-1
27.81979,58.07492,73.28766,57.87355,-1
27.83586,58.07492,73.28766,57.87355,-1
27.85276,58.07492,73.28766,57.87355,-1
27.86899,58.07492,73.28766,57.87355,-1
27.88579,58.07492,73.28766,57.87355,-1
27.90212,58.07492,73.28766,57.87355,-1
27.91886,44.81013,61.08736,45.1759,-1
27.93525,44.81013,61.08736,45.1759,-1
27.95189,44.81013,61.08736,45.1759,-1
27.96978,44.81013,61.08736,45.1759,-1
27.98688,44.81013,61.08736,45.1759,-1
28.00291,44.81013,61.08736,45.1759,-1
28.01985,44.81013,61.08736,45.1759,-1
28.03605,44.81013,61.08736,45.1759,-1
28.05291,44.81013,61.08736,45.1759,-1
28.06918,44.81013,61.08736,45.1759,-1
28.0859,44.81013,61.08736,45.1759,-1
28.10232,44.81013,61.08736,45.1759,-1
28.11888,44.81013,61.08736,45.1759,-1
28.13583,44.81013,61.08736,45.1759,-1
28.15202,44.81013,61.08736,45.1759,-1
28.16879,44.81013,61.08736,45.1759,-1
28.18579,44.81013,61.08736,45.1759,-1
28.20175,44.81013,61.08736,45.1759,-1
28.21829,44.81013,61.08736,45.1759,-1
28.23579,44.81013,61.08736,45.1759,-1
28.25142,44.81013,61.08736,45.1759,-1
28.26798,44.81013,61.08736,45.1759,-1
28.2847,44.81013,61.08736,45.1759,-1
28.30112,44.81013,61.08736,45.1759,-1
28.3177,44.81013,61.08736,45.1759,-1
28.33469,44.81013,61.08736,45.1759,-1
28.35083,44.81013,61.08736,45.1759,-1
28.36766,44.81013,61.08736,45.1759,-1
28.38396,44.81013,61.08736,45.1759,-1
28.40066,44.81013,61.08736,45.1759,-1
28.41708,44.81013,61.08736,45.1759,-1
28.43365,44.81013,61.08736,45.1759,-1
28.45061,44.81013,61.08736,45.1759,-1
28.46941,44.81013,61.08736,45.1759,-1
28.48359,44.81013,61.08736,45.1759,-1
28.49991,44.81013,61.08736,45.1759,-1
28.51657,44.81013,61.08736,45.1759,-1
28.53305,44.81013,61.08736,45.1759,-1
28.54961,44.81013,61.08736,45.1759,-1
28.56654,35.9212,53.90818,35.49218,-1
28.58275,35.9212,53.90818,35.49218,-1
28.59955,35.9212,53.90818,35.49218,-1
28.61589,35.9212,53.90818,35.49218,-1
28.63251,35.9212,53.90818,35.49218,-1
28.6496,35.9212,53.90818,35.49218,-1
28.66558,35.9212,53.90818,35.49218,-1
28.6825,35.9212,53.90818,35.49218,-1
28.69872,35.9212,53.90818,35.49218,-1
28.71547,35.9212,53.90818,35.49218,-1
28.73185,35.9212,53.90818,35.49218,-1
28.74844,35.9212,53.90818,35.49218,-1
28.76498,35.9212,53.90818,35.49218,-1
28.78155,35.9212,53.90818,35.49218,-1
28.79852,35.9212,53.90818,35.49218,-1
28.81468,35.9212,53.90818,35.49218,-1
28.83139,35.9212,53.90818,35.49218,-1
28.84782,35.9212,53.90818,35.49218,-1
28.8644,35.9212,53.90818,35.49218,-1
28.88096,35.9212,53.90818,35.49218,-1
28.89752,35.9212,53.90818,35.49218,-1
28.91434,35.9212,53.90818,35.49218,-1
28.93065,35.9212,53.90818,35.49218,-1
28.94722,35.9212,53.90818,35.49218,-1
28.96378,35.9212,53.90818,35.49218,-1
28.98036,35.9212,53.90818,35.49218,-1
28.9978,35.9212,53.90818,35.49218,-1
29.01438,35.9212,53.90818,35.49218,-1
29.03129,35.9212,53.90818,35.49218,-1
29.04833,35.9212,53.90818,35.49218,-1
29.06426,35.9212,53.90818,35.49218,-1
29.08064,35.9212,53.90818,35.49218,-1
29.09728,35.9212,53.90818,35.49218,-1
29.11423,35.9212,53.90818,35.49218,-1
29.13034,35.9212,53.90818,35.49218,-1
29.1469,35.9212,53.90818,35.49218,-1
29.16347,35.9212,53.90818,35.49218,-1
29.18019,35.9212,53.90818,35.49218,-1
29.19661,35.9212,53.90818,35.49218,-1
29.21317,33.28365,51.99618,34.87738,-1
29.22974,33.28365,51.99618,34.87738,-1
29.24631,33.28365,51.99618,34.87738,-1
29.26315,33.28365,51.99618,34.87738,-1
29.27944,33.28365,51.99618,34.87738,-1
29.29601,33.28365,51.99618,34.87738,-1
29.31257,33.28365,51.99618,34.87738,-1
29.32914,33.28365,51.99618,34.87738,-1
29.34571,33.28365,51.99618,34.87738,-1
29.36227,33.28365,51.99618,34.87738,-1
29.37908,33.28365,51.99618,34.87738,-1
29.3954,33.28365,51.99618,34.87738,-1
29.41206,33.28365,51.99618,34.87738,-1
29.42907,33.28365,51.99618,34.87738,-1
29.4451,33.28365,51.99618,34.87738,-1
29.46205,33.28365,51.99618,34.87738,-1
29.47824,33.28365,51.99618,34.87738,-1
29.49502,33.28365,51.99618,34.87738,-1
29.51137,33.28365,51.99618,34.87738,-1
29.52799,33.28365,51.99618,34.87738,-1
29.54501,33.28365,51.99618,34.87738,-1
29.56107,33.28365,51.99618,34.87738,-1
29.578,33.28365,51.99618,34.87738,-1
29.5942,33.28365,51.99618,34.87738,-1
29.61101,33.28365,51.99618,34.87738,-1
29.62734,33.28365,51.99618,34.87738,-1
29.64397,33.28365,51.99618,34.87738,-1
29.66047,33.28365,51.99618,34.87738,-1
29.67704,33.28365,51.99618,34.87738,-1
29.69398,33.28365,51.99618,34.87738,-1
29.71018,33.28365,51.99618,34.87738,-1
29.72689,33.28365,51.99618,34.87738,-1
29.74421,33.28365,51.99618,34.87738,-1
29.76019,33.28365,51.99618,34.87738,-1
29.77659,33.28365,51.99618,34.87738,-1
29.79317,33.28365,51.99618,34.87738,-1
29.80972,33.28365,51.99618,34.87738,-1
29.82629,33.28365,51.99618,34.87738,-1
29.84314,33.28365,51.99618,34.87738,-1
29.85943,36.75687,54.92447,38.0483,-1
29.87611,36.75687,54.92447,38.0483,-1
29.89256,36.75687,54.92447,38.0483,-1
29.90926,36.75687,54.92447,38.0483,-1
29.92569,36.75687,54.92447,38.0483,-1
29.94245,36.75687,54.92447,38.0483,-1
29.95882,36.75687,54.92447,38.0483,-1
29.97539,36.75687,54.92447,38.0483,-1
29.99196,36.75687,54.92447,38.0483,-1
30.00869,36.75687,54.92447,38.0483,-1
30.02509,36.75687,54.92447,38.0483,-1
30.04171,36.75687,54.92447,38.0483,-1
30.05822,36.75687,54.92447,38.0483,-1
30.07479,36.75687,54.92447,38.0483,-1
30.09174,36.75687,54.92447,38.0483,-1
30.10872,36.75687,54.92447,38.0483,-1
30.12449,36.75687,54.92447,38.0483,-1
30.14168,36.75687,54.92447,38.0483,-1
30.15784,36.75687,54.92447,38.0483,-1
30.17419,36.75687,54.92447,38.0483,-1
30.19082,36.75687,54.92447,38.0483,-1
30.20732,36.75687,54.92447,38.0483,-1
30.22504,36.75687,54.92447,38.0483,-1
30.24045,36.75687,54.92447,38.0483,-1
30.25702,36.75687,54.92447,38.0483,-1
30.27389,36.75687,54.92447,38.0483,-1
30.29015,36.75687,54.92447,38.0483,-1
30.30672,36.75687,54.92447,38.0483,-1
30.32329,36.75687,54.92447,38.0483,-1
30.34009,36.75687,54.92447,38.0483,-1
30.35642,36.75687,54.92447,38.0483,-1
30.37307,36.75687,54.92447,38.0483,-1
30.38955,36.75687,54.92447,38.0483,-1
30.40612,36.75687,54.92447,38.0483,-1
30.42307,36.75687,54.92447,38.0483,-1
30.43925,36.75687,54.92447,38.0483,-1
30.45601,36.75687,54.92447,38.0483,-1
30.47239,36.75687,54.92447,38.0483,-1
30.48908,36.75687,54.92447,38.0483,-1
30.50553,47.64733,62.47005,49.20411,-1
30.52209,47.64733,62.47005,49.20411,-1
30.5393,47.64733,62.47005,49.20411,-1
30.55529,47.64733,62.47005,49.20411,-1
30.57179,47.64733,62.47005,49.20411,-1
30.58836,47.64733,62.47005,49.20411,-1
30.60526,47.64733,62.47005,49.20411,-1
30.62149,47.64733,62.47005,49.20411,-1
30.63837,47.64733,62.47005,49.20411,-1
30.65462,47.64733,62.47005,49.20411,-1
30.67135,47.64733,62.47005,49.20411,-1
30.68841,47.64733,62.47005,49.20411,-1
30.70438,47.64733,62.47005,49.20411,-1
30.72089,47.64733,62.47005,49.20411,-1
30.73746,47.64733,62.47005,49.20411,-1
30.75402,47.64733,62.47005,49.20411,-1
30.77067,47.64733,62.47005,49.20411,-1
30.78716,47.64733,62.47005,49.20411,-1
30.80373,47.64733,62.47005,49.20411,-1
30.8207,47.64733,62.47005,49.20411,-1
30.83685,47.64733,62.47005,49.20411,-1
30.85342,47.64733,62.47005,49.20411,-1
30.87084,47.64733,62.47005,49.20411,-1
30.88692,47.64733,62.47005,49.20411,-1
30.90391,47.64733,62.47005,49.20411,-1
30.91989,47.64733,62.47005,49.20411,-1
30.93625,47.64733,62.47005,49.20411,-1
30.95287,47.64733,62.47005,49.20411,-1
30.96939,47.64733,62.47005,49.20411,-1
30.98596,47.64733,62.47005,49.20411,-1
31.00293,47.64733,62.47005,49.20411,-1
31.01909,47.64733,62.47005,49.20411,-1
31.03599,47.64733,62.47005,49.20411,-1
31.05222,47.64733,62.47005,49.20411,-1
31.06898,47.64733,62.47005,49.20411,-1
31.08535,47.64733,62.47005,49.20411,-1
31.10195,47.64733,62.47005,49.20411,-1
31.11848,47.64733,62.47005,49.20411,-1
31.13507,47.64733,62.47005,49.20411,-1
31.15214,50.88128,63.20917,50.79923,-1
31.16818,50.88128,63.20917,50.79923,-1
31.18475,50.88128,63.20917,50.79923,-1
31.20132,50.88128,63.20917,50.79923,-1
31.21788,50.88128,63.20917,50.79923,-1
31.23445,50.88128,63.20917,50.79923,-1
31.25112,50.88128,63.20917,50.79923,-1
31.26759,50.88128,63.20917,50.79923,-1
31.28422,50.88128,63.20917,50.79923,-1
31.30072,50.88128,63.20917,50.79923,-1
31.31734,50.88128,63.20917,50.79923,-1
31.33385,50.88128,63.20917,50.79923,-1
31.35054,50.88128,63.20917,50.79923,-1
31.36748,50.88128,63.20917,50.79923,-1
