ElapsedTime,Class1,Class2,Class3,BestClass
190.6559,0,0,0,0
190.6722,0,0,0,0
190.6888,0,0,0,0
190.7053,0,0,0,0
190.7219,0,0,0,0
190.7385,0,0,0,0
190.7553,0,0,0,0
190.7723,0,0,0,0
190.7888,0,0,0,0
190.8053,0,0,0,0
190.8219,0,0,0,0
190.8385,0,0,0,0
190.8563,0,0,0,0
190.8735,0,0,0,0
190.8946,0,0,0,0
190.9118,0,0,0,0
190.928,0,0,0,0
190.9447,0,0,0,0
190.9619,0,0,0,0
190.9779,0,0,0,0
190.9979,0,0,0,0
191.0152,0,0,0,0
191.031,0,0,0,0
191.0543,0,0,0,0
191.0712,0,0,0,0
191.0882,0,0,0,0
191.1043,0,0,0,0
191.121,0,0,0,0
191.1381,0,0,0,0
191.1541,0,0,0,0
191.1711,0,0,0,0
191.1873,0,0,0,0
191.2043,0,0,0,0
191.2204,0,0,0,0
191.2373,0,0,0,0
191.2543,0,0,0,0
191.2703,0,0,0,0
191.2871,0,0,0,0
191.3067,0,0,0,0
191.3233,0,0,0,0
191.3401,0,0,0,0
191.3646,0,0,0,0
191.3812,0,0,0,0
191.3978,0,0,0,0
191.4146,0,0,0,0
191.431,0,0,0,0
191.448,0,0,0,0
191.464,0,0,0,0
191.481,0,0,0,0
191.498,0,0,0,0
191.514,0,0,0,0
191.531,0,0,0,0
191.547,0,0,0,0
191.564,0,0,0,0
191.58,0,0,0,0
191.5988,0,0,0,0
191.6171,0,0,0,0
191.6336,0,0,0,0
191.6541,0,0,0,0
191.6707,0,0,0,0
191.6873,0,0,0,0
191.707,0,0,0,0
191.7236,0,0,0,0
191.7402,0,0,0,0
191.7655,0,0,0,0
191.7827,0,0,0,0
191.8015,0,0,0,0
191.8182,0,0,0,0
191.8347,0,0,0,0
191.8515,0,0,0,0
191.8678,0,0,0,0
191.8844,0,0,0,0
191.9011,0,0,0,0
191.9175,0,0,0,0
191.9341,0,0,0,0
191.9507,0,0,0,0
191.9672,0,0,0,0
191.9841,0,0,0,0
192.0004,0,0,0,0
192.017,0,0,0,0
192.0335,0,0,0,0
192.0501,0,0,0,0
192.0674,0,0,0,0
192.084,0,0,0,0
192.1006,0,0,0,0
192.1172,0,0,0,0
192.134,0,0,0,0
192.151,0,0,0,0
192.1673,0,0,0,0
192.1853,0,0,0,0
192.2159,0,0,0,0
192.2325,0,0,0,0
192.2495,0,0,0,0
192.2657,0,0,0,0
192.2822,0,0,0,0
192.2988,0,0,0,0
192.3157,0,0,0,0
192.3331,0,0,0,0
192.3488,0,0,0,0
192.3654,0,0,0,0
192.382,0,0,0,0
192.399,0,0,0,0
192.4151,0,0,0,0
192.4337,0,0,0,0
192.4546,0,0,0,0
192.4712,0,0,0,0
192.4878,0,0,0,0
192.5044,0,0,0,0
192.5209,0,0,0,0
192.5374,0,0,0,0
192.5544,0,0,0,0
192.5713,0,0,0,0
192.5874,0,0,0,0
192.6132,0,0,0,0
192.6304,0,0,0,0
192.6515,0,0,0,0
192.6693,0,0,0,0
192.6905,0,0,0,0
192.7126,0,0,0,0
192.7317,0,0,0,0
192.7539,0,0,0,0
192.7706,0,0,0,0
192.7902,0,0,0,0
192.8067,0,0,0,0
192.8233,0,0,0,0
192.8403,0,0,0,0
192.8571,0,0,0,0
192.8737,0,0,0,0
192.8902,0,0,0,0
192.9068,0,0,0,0
192.9234,0,0,0,0
192.9402,0,0,0,0
192.9705,0,0,0,0
192.9996,0,0,0,0
193.0162,0,0,0,0
193.0331,0,0,0,0
193.055,0,0,0,0
193.0715,0,0,0,0
193.1016,0,0,0,0
193.1182,0,0,0,0
193.135,0,0,0,0
193.1519,0,0,0,0
193.168,0,0,0,0
193.1845,0,0,0,0
193.201,0,0,0,0
193.2179,0,0,0,0
193.2344,0,0,0,0
193.252,0,0,0,0
193.2704,0,0,0,0
193.2872,0,0,0,0
193.3067,0,0,0,0
193.328,0,0,0,0
193.3446,0,0,0,0
193.3614,0,0,0,0
193.3778,0,0,0,0
193.3943,0,0,0,0
193.4125,0,0,0,0
193.4293,0,0,0,0
193.4459,0,0,0,0
193.4625,0,0,0,0
193.479,0,0,0,0
193.4976,0,0,0,0
193.5138,0,0,0,0
193.5322,0,0,0,0
193.558,0,0,0,0
193.5746,0,0,0,0
193.5999,0,0,0,0
193.625,0,0,0,0
193.642,0,0,0,0
193.6581,0,0,0,0
193.6749,0,0,0,0
193.6917,0,0,0,0
193.7083,0,0,0,0
193.7425,0,0,0,0
193.7591,0,0,0,0
193.7763,0,0,0,0
193.7929,0,0,0,0
193.8092,0,0,0,0
193.8253,0,0,0,0
193.842,0,0,0,0
193.8588,0,0,0,0
193.8844,0,0,0,0
193.9057,0,0,0,0
193.9228,0,0,0,0
193.9425,0,0,0,0
193.9663,0,0,0,0
193.9861,0,0,0,0
194.0059,0,0,0,0
194.0295,0,0,0,0
194.0462,0,0,0,0
194.0637,0,0,0,0
194.0803,0,0,0,0
194.0989,0,0,0,0
194.1157,0,0,0,0
194.132,0,0,0,0
194.1487,0,0,0,0
194.1656,0,0,0,0
194.1818,0,0,0,0
194.1986,0,0,0,0
194.2149,0,0,0,0
194.232,0,0,0,0
194.248,0,0,0,0
194.2646,0,0,0,0
194.2828,0,0,0,0
194.3035,0,0,0,0
194.3201,0,0,0,0
194.3367,0,0,0,0
194.3535,0,0,0,0
194.3698,0,0,0,0
194.3867,0,0,0,0
194.4031,0,0,0,0
194.4228,0,0,0,0
194.4395,0,0,0,0
194.4565,0,0,0,0
194.4787,0,0,0,0
194.4972,0,0,0,0
194.5457,0,0,0,0
194.5736,0,0,0,0
194.5902,0,0,0,0
194.6135,0,0,0,0
194.6304,0,0,0,0
194.6473,0,0,0,0
194.6733,0,0,0,0
194.6908,0,0,0,0
194.7163,0,0,0,0
194.7334,0,0,0,0
194.7533,0,0,0,0
194.7763,0,0,0,0
194.7936,0,0,0,0
194.8105,0,0,0,0
194.8454,0,0,0,0
194.862,0,0,0,0
194.8785,0,0,0,0
194.8953,0,0,0,0
194.9182,0,0,0,0
194.9353,0,0,0,0
194.9553,0,0,0,0
194.972,0,0,0,0
194.9895,0,0,0,0
195.0067,0,0,0,0
195.0302,0,0,0,0
195.0469,0,0,0,0
195.0662,0,0,0,0
195.0832,0,0,0,0
195.0999,0,0,0,0
195.1191,0,0,0,0
195.1357,0,0,0,0
195.1532,0,0,0,0
195.1708,0,0,0,0
195.1898,0,0,0,0
195.2064,0,0,0,0
195.2234,0,0,0,0
195.2826,0,0,0,0
195.2992,0,0,0,0
195.3161,0,0,0,0
195.3356,0,0,0,0
195.3522,0,0,0,0
195.3688,0,0,0,0
195.3857,0,0,0,0
195.4039,0,0,0,0
195.422,0,0,0,0
195.441,0,0,0,0
195.4626,0,0,0,0
195.4792,0,0,0,0
195.4957,0,0,0,0
195.5136,0,0,0,0
195.5302,0,0,0,0
195.5468,0,0,0,0
195.5635,0,0,0,0
195.6023,0,0,0,0
195.6192,0,0,0,0
195.6376,0,0,0,0
195.6544,0,0,0,0
195.6707,0,0,0,0
195.6883,0,0,0,0
195.7054,0,0,0,0
195.7352,0,0,0,0
195.7519,0,0,0,0
195.7685,0,0,0,0
195.785,0,0,0,0
195.8031,0,0,0,0
195.8232,0,0,0,0
195.8397,0,0,0,0
195.8568,0,0,0,0
195.8735,0,0,0,0
195.89,0,0,0,0
195.9065,0,0,0,0
195.9231,0,0,0,0
195.9398,0,0,0,0
195.9584,0,0,0,0
195.9773,0,0,0,0
195.9948,0,0,0,0
196.0137,0,0,0,0
196.0303,0,0,0,0
196.0468,0,0,0,0
196.0637,0,0,0,0
196.08,0,0,0,0
196.0967,0,0,0,0
196.1131,0,0,0,0
196.1297,0,0,0,0
196.1462,0,0,0,0
196.1629,0,0,0,0
196.1797,0,0,0,0
196.1967,0,0,0,0
196.2128,0,0,0,0
196.2301,0,0,0,0
196.247,0,0,0,0
196.2636,0,0,0,0
196.2802,0,0,0,0
196.2968,0,0,0,0
196.3136,0,0,0,0
196.3299,0,0,0,0
196.3559,0,0,0,0
196.3747,0,0,0,0
196.3916,0,0,0,0
196.4078,0,0,0,0
196.4245,0,0,0,0
196.4409,0,0,0,0
196.4575,0,0,0,0
196.4741,0,0,0,0
196.4907,0,0,0,0
196.5075,0,0,0,0
196.5238,0,0,0,0
196.5404,0,0,0,0
196.5574,0,0,0,0
196.5735,0,0,0,0
196.5904,0,0,0,0
196.6066,0,0,0,0
196.6234,0,0,0,0
196.6398,0,0,0,0
196.6564,0,0,0,0
196.6734,0,0,0,0
196.6895,0,0,0,0
196.7064,0,0,0,0
196.7226,0,0,0,0
196.7393,0,0,0,0
196.7557,0,0,0,0
196.7723,0,0,0,0
196.7889,0,0,0,0
196.8055,0,0,0,0
196.8223,0,0,0,0
196.839,0,0,0,0
196.8556,0,0,0,0
196.8723,0,0,0,0
196.8887,0,0,0,0
196.9052,0,0,0,0
196.9218,0,0,0,0
196.9384,0,0,0,0
196.9564,0,0,0,0
196.9732,0,0,0,0
196.9905,0,0,0,0
197.0095,0,0,0,0
197.0262,0,0,0,0
197.0426,0,0,0,0
197.0592,0,0,0,0
197.0762,0,0,0,0
197.0923,0,0,0,0
197.1089,0,0,0,0
197.1262,0,0,0,0
197.1422,0,0,0,0
197.1591,0,0,0,0
197.1751,0,0,0,0
197.1917,0,0,0,0
197.2083,0,0,0,0
197.2251,0,0,0,0
197.2414,0,0,0,0
197.2581,0,0,0,0
197.2751,0,0,0,0
197.2911,0,0,0,0
197.3081,0,0,0,0
197.3242,0,0,0,0
197.3444,0,0,0,0
197.361,0,0,0,0
197.3775,0,0,0,0
197.3941,0,0,0,0
197.4107,0,0,0,0
197.4272,0,0,0,0
197.4441,0,0,0,0
197.4611,0,0,0,0
197.4771,0,0,0,0
197.4935,0,0,0,0
197.5101,0,0,0,0
197.5271,0,0,0,0
197.5432,0,0,0,0
197.56,0,0,0,0
197.5771,0,0,0,0
197.5931,0,0,0,0
197.6101,0,0,0,0
197.6261,0,0,0,0
197.6431,0,0,0,0
197.6592,0,0,0,0
197.676,0,0,0,0
197.6931,0,0,0,0
197.7092,0,0,0,0
197.7254,0,0,0,0
197.7423,0,0,0,0
197.759,0,0,0,0
197.776,0,0,0,0
197.792,0,0,0,0
197.8086,0,0,0,0
197.8252,0,0,0,0
197.8417,0,0,0,0
197.859,0,0,0,0
197.875,0,0,0,0
197.892,0,0,0,0
197.908,0,0,0,0
197.925,0,0,0,0
197.9411,0,0,0,0
197.958,0,0,0,0
197.975,0,0,0,0
197.9909,0,0,0,0
198.0079,0,0,0,0
198.024,0,0,0,0
198.0405,0,0,0,0
198.0571,0,0,0,0
198.0739,0,0,0,0
198.0922,0,0,0,0
198.1089,0,0,0,0
198.1253,0,0,0,0
198.1419,0,0,0,0
198.1584,0,0,0,0
198.175,0,0,0,0
198.1919,0,0,0,0
198.2081,0,0,0,0
198.2249,0,0,0,0
198.2419,0,0,0,0
198.2579,0,0,0,0
198.2749,0,0,0,0
198.291,0,0,0,0
198.3079,0,0,0,0
198.3241,0,0,0,0
198.3409,0,0,0,0
198.3573,0,0,0,0
198.3739,0,0,0,0
198.391,0,0,0,0
198.407,0,0,0,0
198.4239,0,0,0,0
198.4401,0,0,0,0
198.4569,0,0,0,0
198.4732,0,0,0,0
198.4899,0,0,0,0
198.5064,0,0,0,0
198.5229,0,0,0,0
198.5399,0,0,0,0
198.5561,0,0,0,0
198.5726,0,0,0,0
198.5892,0,0,0,0
198.606,0,0,0,0
198.6223,0,0,0,0
198.639,0,0,0,0
198.656,0,0,0,0
198.672,0,0,0,0
198.6886,0,0,0,0
198.7052,0,0,0,0
198.7219,0,0,0,0
198.7383,0,0,0,0
198.7549,0,0,0,0
198.7715,0,0,0,0
198.789,0,0,0,0
198.8046,0,0,0,0
198.8212,0,0,0,0
198.8377,0,0,0,0
198.8578,0,0,0,0
198.8727,0,0,0,0
198.89,0,0,0,0
198.9059,0,0,0,0
198.9224,0,0,0,0
198.939,0,0,0,0
198.956,0,0,0,0
198.9722,0,0,0,0
198.989,0,0,0,0
199.0053,0,0,0,0
199.022,0,0,0,0
199.0384,0,0,0,0
199.055,0,0,0,0
199.072,0,0,0,0
199.089,0,0,0,0
199.1047,0,0,0,0
199.1213,0,0,0,0
199.138,0,0,0,0
199.1544,0,0,0,0
199.171,0,0,0,0
199.188,0,0,0,0
199.2049,0,0,0,0
199.221,0,0,0,0
199.2373,0,0,0,0
199.2546,0,0,0,0
199.2712,0,0,0,0
199.2879,0,0,0,0
199.3043,0,0,0,0
199.3209,0,0,0,0
199.3374,0,0,0,0
199.354,0,0,0,0
199.3709,0,0,0,0
199.3871,0,0,0,0
199.4039,0,0,0,0
199.4203,0,0,0,0
199.4369,0,0,0,0
199.4539,0,0,0,0
199.47,0,0,0,0
199.4869,0,0,0,0
199.5039,0,0,0,0
199.5199,0,0,0,0
199.5369,0,0,0,0
199.5529,0,0,0,0
199.5694,0,0,0,0
199.586,0,0,0,0
199.6025,0,0,0,0
199.6191,0,0,0,0
199.6357,0,0,0,0
199.6523,0,0,0,0
199.6688,0,0,0,0
199.6854,0,0,0,0
199.702,0,0,0,0
199.7213,0,0,0,0
199.7379,0,0,0,0
199.7549,0,0,0,0
199.7717,0,0,0,0
199.7882,0,0,0,0
199.8049,0,0,0,0
199.8219,0,0,0,0
199.8618,0,0,0,0
199.8789,0,0,0,0
199.895,0,0,0,0
199.9123,0,0,0,0
199.9281,0,0,0,0
199.9447,0,0,0,0
199.9618,0,0,0,0
199.9788,0,0,0,0
199.9948,0,0,0,0
200.0109,0,0,0,0
200.0278,0,0,0,0
200.0441,0,0,0,0
200.0608,0,0,0,0
200.0772,0,0,0,0
200.0938,0,0,0,0
200.1108,0,0,0,0
200.1278,0,0,0,0
200.1435,0,0,0,0
200.1601,0,0,0,0
200.1767,0,0,0,0
200.1937,0,0,0,0
200.2097,0,0,0,0
200.2267,0,0,0,0
200.2429,0,0,0,0
200.2603,0,0,0,0
200.277,0,0,0,0
200.2938,0,0,0,0
200.3107,0,0,0,0
200.3267,0,0,0,0
200.3433,0,0,0,0
200.3606,0,0,0,0
200.3764,0,0,0,0
200.3944,0,0,0,0
200.411,0,0,0,0
200.4276,0,0,0,0
200.4446,0,0,0,0
200.4607,0,0,0,0
200.4776,0,0,0,0
200.4946,0,0,0,0
200.5104,0,0,0,0
200.5269,0,0,0,0
200.5436,0,0,0,0
200.5601,0,0,0,0
200.5766,0,0,0,0
200.5932,0,0,0,0
200.6106,0,0,0,0
200.6263,0,0,0,0
200.6429,0,0,0,0
200.6595,0,0,0,0
200.6761,0,0,0,0
200.6933,0,0,0,0
200.7223,0,0,0,0
200.7389,0,0,0,0
200.7564,0,0,0,0
200.772,0,0,0,0
200.7886,0,0,0,0
200.8052,0,0,0,0
200.8221,0,0,0,0
200.8426,0,0,0,0
200.8591,0,0,0,0
200.8828,0,0,0,0
200.9009,0,0,0,0
200.9216,0,0,0,0
200.946,0,0,0,0
200.9597,0,0,0,0
200.9794,0,0,0,0
201.0026,0,0,0,0
201.0194,0,0,0,0
201.0367,0,0,0,0
201.0583,0,0,0,0
201.0787,0,0,0,0
201.0953,0,0,0,0
201.1128,0,0,0,0
201.1284,0,0,0,0
201.145,0,0,0,0
201.1709,0,0,0,0
201.1885,0,0,0,0
201.2075,0,0,0,0
201.2241,0,0,0,0
201.2407,0,0,0,0
201.2572,0,0,0,0
201.2752,0,0,0,0
201.2918,0,0,0,0
201.3084,0,0,0,0
201.3249,0,0,0,0
201.3415,0,0,0,0
201.3582,0,0,0,0
201.3754,0,0,0,0
201.3914,0,0,0,0
201.4115,0,0,0,0
201.4305,0,0,0,0
201.4471,0,0,0,0
201.4694,0,0,0,0
201.4905,0,0,0,0
201.5098,0,0,0,0
201.5267,0,0,0,0
201.5491,0,0,0,0
201.5663,0,0,0,0
201.5823,0,0,0,0
201.6,0,0,0,0
201.6388,0,0,0,0
201.6554,0,0,0,0
201.6735,0,0,0,0
201.692,0,0,0,0
201.7131,0,0,0,0
201.7303,0,0,0,0
201.7468,0,0,0,0
201.7642,0,0,0,0
201.7813,0,0,0,0
201.7996,0,0,0,0
201.8234,0,0,0,0
201.84,0,0,0,0
201.8633,0,0,0,0
201.8807,0,0,0,0
201.8973,0,0,0,0
201.9139,0,0,0,0
201.9307,0,0,0,0
201.9475,0,0,0,0
201.9636,0,0,0,0
201.9806,0,0,0,0
201.9971,0,0,0,0
202.0133,0,0,0,0
202.0301,0,0,0,0
202.0464,0,0,0,0
202.0631,0,0,0,0
202.0801,0,0,0,0
202.0961,0,0,0,0
202.1131,0,0,0,0
202.1301,0,0,0,0
202.1461,0,0,0,0
202.163,0,0,0,0
202.179,0,0,0,0
202.196,0,0,0,0
202.2123,0,0,0,0
202.2291,0,0,0,0
202.2452,0,0,0,0
202.262,0,0,0,0
202.2784,0,0,0,0
202.2949,0,0,0,0
202.3115,0,0,0,0
202.3281,0,0,0,0
202.3446,0,0,0,0
202.3669,0,0,0,0
202.3839,0,0,0,0
202.4,0,0,0,0
202.4169,0,0,0,0
202.4331,0,0,0,0
202.4499,0,0,0,0
202.4669,0,0,0,0
202.4829,0,0,0,0
202.4998,0,0,0,0
202.516,0,0,0,0
202.5328,0,0,0,0
202.5491,0,0,0,0
202.5658,0,0,0,0
202.5822,0,0,0,0
202.5988,0,0,0,0
202.6154,0,0,0,0
202.6319,0,0,0,0
202.6485,0,0,0,0
202.6651,0,0,0,0
202.6818,0,0,0,0
202.6982,0,0,0,0
202.7148,0,0,0,0
202.7314,0,0,0,0
202.7479,0,0,0,0
202.7648,0,0,0,0
202.7811,0,0,0,0
202.7978,0,0,0,0
202.8142,0,0,0,0
202.8308,0,0,0,0
202.8477,0,0,0,0
202.8639,0,0,0,0
202.8807,0,0,0,0
202.8971,0,0,0,0
202.9137,0,0,0,0
202.9307,0,0,0,0
202.9485,0,0,0,0
202.965,0,0,0,0
202.9823,0,0,0,0
203.0023,0,0,0,0
203.0189,0,0,0,0
203.0355,0,0,0,0
203.052,0,0,0,0
203.0687,0,0,0,0
203.0852,0,0,0,0
203.1126,0,0,0,0
203.127,0,0,0,0
203.1436,0,0,0,0
203.1608,0,0,0,0
203.1792,0,0,0,0
203.1966,0,0,0,0
203.2126,0,0,0,0
203.229,0,0,0,0
203.2454,0,0,0,0
203.2626,0,0,0,0
203.2786,0,0,0,0
203.2959,0,0,0,0
203.3125,0,0,0,0
203.3296,0,0,0,0
203.3456,0,0,0,0
203.3625,0,0,0,0
203.3787,0,0,0,0
203.3955,0,0,0,0
203.4118,0,0,0,0
203.4284,0,0,0,0
203.4454,0,0,0,0
203.4615,0,0,0,0
203.4796,0,0,0,0
203.4946,0,0,0,0
203.5126,0,0,0,0
203.5312,0,0,0,0
203.5477,0,0,0,0
203.5644,0,0,0,0
203.5809,0,0,0,0
203.5974,0,0,0,0
203.614,0,0,0,0
203.6306,0,0,0,0
203.6474,0,0,0,0
203.6637,0,0,0,0
203.6804,0,0,0,0
203.6974,0,0,0,0
203.7134,0,0,0,0
203.7303,0,0,0,0
203.7465,0,0,0,0
203.7634,0,0,0,0
203.7797,0,0,0,0
203.7963,0,0,0,0
203.8133,0,0,0,0
203.8294,0,0,0,0
203.8463,0,0,0,0
203.8625,0,0,0,0
203.887,0,0,0,0
203.9042,0,0,0,0
203.9207,0,0,0,0
203.9373,0,0,0,0
203.9542,0,0,0,0
203.9712,0,0,0,0
203.987,0,0,0,0
204.0036,0,0,0,0
204.0202,0,0,0,0
204.0367,0,0,0,0
204.0542,0,0,0,0
204.0699,0,0,0,0
204.0872,0,0,0,0
204.106,0,0,0,0
204.1227,0,0,0,0
204.1393,0,0,0,0
204.1558,0,0,0,0
204.1785,0,0,0,0
204.1965,0,0,0,0
204.2131,0,0,0,0
204.2296,0,0,0,0
204.2462,0,0,0,0
204.2632,0,0,0,0
204.2801,0,0,0,0
204.2964,0,0,0,0
204.313,0,0,0,0
204.3295,0,0,0,0
204.3461,0,0,0,0
204.363,0,0,0,0
204.3792,0,0,0,0
204.396,0,0,0,0
204.4124,0,0,0,0
204.4335,0,0,0,0
204.4503,0,0,0,0
204.4755,0,0,0,0
204.4921,0,0,0,0
204.5087,0,0,0,0
204.5253,0,0,0,0
204.5423,0,0,0,0
204.5619,0,0,0,0
204.5798,0,0,0,0
204.5984,0,0,0,0
204.6152,0,0,0,0
204.6315,0,0,0,0
204.6482,0,0,0,0
204.6652,0,0,0,0
204.6812,0,0,0,0
204.6978,0,0,0,0
204.7144,0,0,0,0
204.731,0,0,0,0
204.7475,0,0,0,0
204.7644,0,0,0,0
204.7807,0,0,0,0
204.7979,0,0,0,0
204.8139,0,0,0,0
204.8309,0,0,0,0
204.8469,0,0,0,0
204.8687,0,0,0,0
204.8864,0,0,0,0
204.903,0,0,0,0
204.9199,0,0,0,0
204.9368,0,0,0,0
204.9528,0,0,0,0
204.9692,0,0,0,0
204.9858,0,0,0,0
205.0028,0,0,0,0
205.0189,0,0,0,0
205.0358,0,0,0,0
205.0521,0,0,0,0
205.0688,0,0,0,0
205.0852,0,0,0,0
205.1018,0,0,0,0
205.1187,0,0,0,0
205.1349,0,0,0,0
205.1517,0,0,0,0
205.168,0,0,0,0
205.1847,0,0,0,0
205.2017,0,0,0,0
205.2177,0,0,0,0
205.2343,0,0,0,0
205.2508,0,0,0,0
205.2677,0,0,0,0
205.284,0,0,0,0
205.3006,0,0,0,0
205.3176,0,0,0,0
205.3337,0,0,0,0
205.3506,0,0,0,0
205.3676,0,0,0,0
205.3837,0,0,0,0
205.3999,0,0,0,0
205.4166,0,0,0,0
205.4336,0,0,0,0
205.4496,0,0,0,0
205.4665,0,0,0,0
205.4835,0,0,0,0
205.4995,0,0,0,0
205.5165,0,0,0,0
205.5325,0,0,0,0
205.549,0,0,0,0
205.5656,0,0,0,0
205.5825,0,0,0,0
205.5987,0,0,0,0
205.6183,0,0,0,0
205.6325,0,0,0,0
205.6484,0,0,0,0
205.665,0,0,0,0
205.6816,0,0,0,0
205.6982,0,0,0,0
205.7147,0,0,0,0
205.7313,0,0,0,0
205.7479,0,0,0,0
205.7645,0,0,0,0
205.781,0,0,0,0
205.7976,0,0,0,0
205.8146,0,0,0,0
205.8316,0,0,0,0
205.8475,0,0,0,0
205.8638,0,0,0,0
205.8806,0,0,0,0
205.897,0,0,0,0
205.9136,0,0,0,0
205.9301,0,0,0,0
205.9467,0,0,0,0
205.9637,0,0,0,0
205.9798,0,0,0,0
205.9967,0,0,0,0
206.013,0,0,0,0
206.0295,0,0,0,0
206.0461,0,0,0,0
206.0631,0,0,0,0
206.0801,0,0,0,0
206.0958,0,0,0,0
206.1124,0,0,0,0
206.1291,0,0,0,0
206.146,0,0,0,0
206.1621,0,0,0,0
206.1786,0,0,0,0
206.1952,0,0,0,0
206.2121,0,0,0,0
206.2284,0,0,0,0
206.245,0,0,0,0
206.262,0,0,0,0
206.2781,0,0,0,0
206.2948,0,0,0,0
206.3112,0,0,0,0
206.328,0,0,0,0
206.3443,0,0,0,0
206.3609,0,0,0,0
206.3835,0,0,0,0
206.394,0,0,0,0
206.4111,0,0,0,0
206.4272,0,0,0,0
206.4438,0,0,0,0
206.4612,0,0,0,0
206.4772,0,0,0,0
206.4942,0,0,0,0
206.5102,0,0,0,0
206.5266,0,0,0,0
206.5432,0,0,0,0
206.5597,0,0,0,0
206.5763,0,0,0,0
206.5932,0,0,0,0
206.6102,0,0,0,0
206.6262,0,0,0,0
206.6426,0,0,0,0
206.6593,0,0,0,0
206.6762,0,0,0,0
206.6923,0,0,0,0
206.7092,0,0,0,0
206.7254,0,0,0,0
206.7422,0,0,0,0
206.7585,0,0,0,0
206.7753,0,0,0,0
206.7922,0,0,0,0
206.8082,0,0,0,0
206.8252,0,0,0,0
206.8414,0,0,0,0
206.8599,0,0,0,0
206.8745,0,0,0,0
206.8912,0,0,0,0
206.9076,0,0,0,0
206.9243,0,0,0,0
206.9408,0,0,0,0
206.9574,0,0,0,0
206.9744,0,0,0,0
206.9905,0,0,0,0
207.0073,0,0,0,0
207.0236,0,0,0,0
207.0404,0,0,0,0
207.0567,0,0,0,0
207.0734,0,0,0,0
207.0899,0,0,0,0
207.1064,0,0,0,0
207.123,0,0,0,0
207.1396,0,0,0,0
207.1564,0,0,0,0
207.1727,0,0,0,0
207.1895,0,0,0,0
207.2064,0,0,0,0
207.2224,0,0,0,0
207.2394,0,0,0,0
207.2556,0,0,0,0
207.2724,0,0,0,0
207.2894,0,0,0,0
207.3054,0,0,0,0
207.3223,0,0,0,0
207.3384,0,0,0,0
207.3553,0,0,0,0
207.3735,0,0,0,0
207.39,0,0,0,0
207.4066,0,0,0,0
207.4234,0,0,0,0
207.4404,0,0,0,0
207.4563,0,0,0,0
207.4729,0,0,0,0
207.4894,0,0,0,0
207.5064,0,0,0,0
207.5226,0,0,0,0
207.5394,0,0,0,0
207.5557,0,0,0,0
207.5724,0,0,0,0
207.5894,0,0,0,0
207.6055,0,0,0,0
207.6226,0,0,0,0
207.6386,0,0,0,0
207.6557,0,0,0,0
207.6717,0,0,0,0
207.6882,0,0,0,0
207.7057,0,0,0,0
207.7216,0,0,0,0
207.7379,0,0,0,0
207.7546,0,0,0,0
207.7717,0,0,0,0
207.7876,0,0,0,0
207.8046,0,0,0,0
207.8216,0,0,0,0
207.8373,0,0,0,0
207.8539,0,0,0,0
207.8706,0,0,0,0
207.887,0,0,0,0
207.9036,0,0,0,0
207.9205,0,0,0,0
207.9367,0,0,0,0
207.9533,0,0,0,0
207.9699,0,0,0,0
207.9866,0,0,0,0
208.003,0,0,0,0
208.0196,0,0,0,0
208.0366,0,0,0,0
208.0527,0,0,0,0
208.0695,0,0,0,0
208.0859,0,0,0,0
208.1026,0,0,0,0
208.1261,0,0,0,0
208.1368,0,0,0,0
208.1535,0,0,0,0
208.1705,0,0,0,0
208.1865,0,0,0,0
208.2031,0,0,0,0
208.2197,0,0,0,0
208.2365,0,0,0,0
208.2528,0,0,0,0
208.2695,0,0,0,0
208.2859,0,0,0,0
208.3025,0,0,0,0
208.319,0,0,0,0
208.3356,0,0,0,0
208.3522,0,0,0,0
208.3687,0,0,0,0
208.3853,0,0,0,0
208.4019,0,0,0,0
208.4184,0,0,0,0
208.4354,0,0,0,0
208.4516,0,0,0,0
208.4681,0,0,0,0
208.4847,0,0,0,0
208.5014,0,0,0,0
208.5178,0,0,0,0
208.5345,0,0,0,0
208.551,0,0,0,0
208.5684,0,0,0,0
208.5846,0,0,0,0
208.6007,0,0,0,0
208.6172,0,0,0,0
208.6338,0,0,0,0
208.6504,0,0,0,0
208.6676,0,0,0,0
208.6836,0,0,0,0
208.7005,0,0,0,0
208.7166,0,0,0,0
208.7332,0,0,0,0
208.7505,0,0,0,0
208.7663,0,0,0,0
208.7829,0,0,0,0
208.7996,0,0,0,0
208.8165,0,0,0,0
208.8336,0,0,0,0
208.8492,0,0,0,0
208.8658,0,0,0,0
208.8826,0,0,0,0
208.9003,0,0,0,0
208.9168,0,0,0,0
208.9336,0,0,0,0
208.95,0,0,0,0
208.9668,0,0,0,0
208.9831,0,0,0,0
208.9997,0,0,0,0
209.0165,0,0,0,0
209.0329,0,0,0,0
209.0494,0,0,0,0
209.066,0,0,0,0
209.0826,0,0,0,0
209.0991,0,0,0,0
209.1157,0,0,0,0
209.1325,0,0,0,0
209.1488,0,0,0,0
209.1655,0,0,0,0
209.1824,0,0,0,0
209.1985,0,0,0,0
209.2151,0,0,0,0
209.2317,0,0,0,0
209.2484,0,0,0,0
209.2648,0,0,0,0
209.2815,0,0,0,0
209.2984,0,0,0,0
209.3154,0,0,0,0
209.3314,0,0,0,0
209.3477,0,0,0,0
209.3644,0,0,0,0
209.3808,0,0,0,0
209.3974,0,0,0,0
209.4144,0,0,0,0
