ElapsedTime,Class1,Class2,Class3,Class4,BestClass
33.88295,75.99908,72.98575,83.87656,62.27092,3
33.90002,75.99908,72.98575,83.87656,62.27092,3
33.917,75.99908,72.98575,83.87656,62.27092,3
33.93345,75.99908,72.98575,83.87656,62.27092,3
33.9503,75.99908,72.98575,83.87656,62.27092,3
33.96715,75.99908,72.98575,83.87656,62.27092,3
33.984,75.99908,72.98575,83.87656,62.27092,3
34.00085,75.99908,72.98575,83.87656,62.27092,3
34.0183,75.99908,72.98575,83.87656,62.27092,3
34.03455,75.99908,72.98575,83.87656,62.27092,3
34.0523,75.99908,72.98575,83.87656,62.27092,3
34.06827,75.99908,72.98575,83.87656,62.27092,3
34.08531,75.99908,72.98575,83.87656,62.27092,3
34.10231,75.99908,72.98575,83.87656,62.27092,3
34.11942,75.99908,72.98575,83.87656,62.27092,3
34.13565,75.99908,72.98575,83.87656,62.27092,3
34.15262,75.99908,72.98575,83.87656,62.27092,3
34.16981,75.99908,72.98575,83.87656,62.27092,3
34.1862,75.99908,72.98575,83.87656,62.27092,3
34.20304,75.99908,72.98575,83.87656,62.27092,3
34.21989,75.99908,72.98575,83.87656,62.27092,3
34.23688,75.99908,72.98575,83.87656,62.27092,3
34.25396,75.99908,72.98575,83.87656,62.27092,3
34.27044,75.99908,72.98575,83.87656,62.27092,3
34.28729,75.99908,72.98575,83.87656,62.27092,3
34.30414,75.99908,72.98575,83.87656,62.27092,3
34.32104,75.99908,72.98575,83.87656,62.27092,3
34.33784,75.99908,72.98575,83.87656,62.27092,3
34.35501,75.99908,72.98575,83.87656,62.27092,3
34.37204,75.99908,72.98575,83.87656,62.27092,3
34.38838,75.99908,72.98575,83.87656,62.27092,3
34.40523,75.99908,72.98575,83.87656,62.27092,3
34.42211,75.99908,72.98575,83.87656,62.27092,3
34.4391,75.99908,72.98575,83.87656,62.27092,3
34.45626,75.99908,72.98575,83.87656,62.27092,3
34.47263,75.99908,72.98575,83.87656,62.27092,3
34.48948,75.99908,72.98575,83.87656,62.27092,3
34.5064,75.99908,72.98575,83.87656,62.27092,3
34.52353,75.99908,72.98575,83.87656,62.27092,3
34.54048,79.71375,77.30186,67.89381,69.52001,2
34.55687,79.71375,77.30186,67.89381,69.52001,2
34.57372,79.71375,77.30186,67.89381,69.52001,2
34.59065,79.71375,77.30186,67.89381,69.52001,2
34.60742,79.71375,77.30186,67.89381,69.52001,2
34.62473,79.71375,77.30186,67.89381,69.52001,2
34.64168,79.71375,77.30186,67.89381,69.52001,2
34.65796,79.71375,77.30186,67.89381,69.52001,2
34.67481,79.71375,77.30186,67.89381,69.52001,2
34.69175,79.71375,77.30186,67.89381,69.52001,2
34.70881,79.71375,77.30186,67.89381,69.52001,2
34.72585,79.71375,77.30186,67.89381,69.52001,2
34.74278,79.71375,77.30186,67.89381,69.52001,2
34.75906,79.71375,77.30186,67.89381,69.52001,2
34.77591,79.71375,77.30186,67.89381,69.52001,2
34.79287,79.71375,77.30186,67.89381,69.52001,2
34.80981,79.71375,77.30186,67.89381,69.52001,2
34.82684,79.71375,77.30186,67.89381,69.52001,2
34.84384,79.71375,77.30186,67.89381,69.52001,2
34.86082,79.71375,77.30186,67.89381,69.52001,2
34.87701,79.71375,77.30186,67.89381,69.52001,2
34.89386,79.71375,77.30186,67.89381,69.52001,2
34.9108,79.71375,77.30186,67.89381,69.52001,2
34.92793,79.71375,77.30186,67.89381,69.52001,2
34.94492,79.71375,77.30186,67.89381,69.52001,2
34.96125,79.71375,77.30186,67.89381,69.52001,2
34.9781,79.71375,77.30186,67.89381,69.52001,2
35.00047,79.71375,77.30186,67.89381,69.52001,2
35.012,79.71375,77.30186,67.89381,69.52001,2
35.02865,79.71375,77.30186,67.89381,69.52001,2
35.04551,79.71375,77.30186,67.89381,69.52001,2
35.06236,79.71375,77.30186,67.89381,69.52001,2
35.0792,79.71375,77.30186,67.89381,69.52001,2
35.09605,79.71375,77.30186,67.89381,69.52001,2
35.11293,79.71375,77.30186,67.89381,69.52001,2
35.12992,79.71375,77.30186,67.89381,69.52001,2
35.1469,79.71375,77.30186,67.89381,69.52001,2
35.16344,79.71375,77.30186,67.89381,69.52001,2
35.18029,79.71375,77.30186,67.89381,69.52001,2
35.19789,79.71375,77.30186,67.89381,69.52001,2
35.21399,79.71375,77.30186,67.89381,69.52001,2
35.23087,79.71375,77.30186,67.89381,69.52001,2
35.24784,79.71375,77.30186,67.89381,69.52001,2
35.26484,79.71375,77.30186,67.89381,69.52001,2
35.28139,79.71375,77.30186,67.89381,69.52001,2
35.29824,79.71375,77.30186,67.89381,69.52001,2
35.31509,79.71375,77.30186,67.89381,69.52001,2
35.33194,79.71375,77.30186,67.89381,69.52001,2
35.3488,79.71375,77.30186,67.89381,69.52001,2
35.36579,79.71375,77.30186,67.89381,69.52001,2
35.38286,79.71375,77.30186,67.89381,69.52001,2
35.39933,77.75524,76.54892,74.59021,76.89988,2
35.41676,77.75524,76.54892,74.59021,76.89988,2
35.43303,77.75524,76.54892,74.59021,76.89988,2
35.44988,77.75524,76.54892,74.59021,76.89988,2
35.46673,77.75524,76.54892,74.59021,76.89988,2
35.48373,77.75524,76.54892,74.59021,76.89988,2
35.50722,77.75524,76.54892,74.59021,76.89988,2
35.51727,77.75524,76.54892,74.59021,76.89988,2
35.53468,77.75524,76.54892,74.59021,76.89988,2
35.55098,77.75524,76.54892,74.59021,76.89988,2
35.56782,77.75524,76.54892,74.59021,76.89988,2
35.58467,77.75524,76.54892,74.59021,76.89988,2
35.60164,77.75524,76.54892,74.59021,76.89988,2
35.61864,77.75524,76.54892,74.59021,76.89988,2
35.63522,77.75524,76.54892,74.59021,76.89988,2
35.65263,77.75524,76.54892,74.59021,76.89988,2
35.66891,77.75524,76.54892,74.59021,76.89988,2
35.6866,77.75524,76.54892,74.59021,76.89988,2
35.70268,77.75524,76.54892,74.59021,76.89988,2
35.71958,77.75524,76.54892,74.59021,76.89988,2
35.73658,77.75524,76.54892,74.59021,76.89988,2
35.75317,77.75524,76.54892,74.59021,76.89988,2
35.77002,77.75524,76.54892,74.59021,76.89988,2
35.78687,77.75524,76.54892,74.59021,76.89988,2
35.80371,77.75524,76.54892,74.59021,76.89988,2
35.82056,77.75524,76.54892,74.59021,76.89988,2
35.83751,77.75524,76.54892,74.59021,76.89988,2
35.85451,77.75524,76.54892,74.59021,76.89988,2
35.87149,77.75524,76.54892,74.59021,76.89988,2
35.8885,77.75524,76.54892,74.59021,76.89988,2
35.90481,77.75524,76.54892,74.59021,76.89988,2
35.92166,77.75524,76.54892,74.59021,76.89988,2
35.93851,77.75524,76.54892,74.59021,76.89988,2
35.95536,77.75524,76.54892,74.59021,76.89988,2
35.97244,77.75524,76.54892,74.59021,76.89988,2
35.98906,77.75524,76.54892,74.59021,76.89988,2
36.00591,77.75524,76.54892,74.59021,76.89988,2
36.02342,77.75524,76.54892,74.59021,76.89988,2
36.04042,77.75524,76.54892,74.59021,76.89988,2
36.05645,77.75524,76.54892,74.59021,76.89988,2
36.0734,77.75524,76.54892,74.59021,76.89988,2
36.09504,77.75524,76.54892,74.59021,76.89988,2
36.11189,77.75524,76.54892,74.59021,76.89988,2
36.12936,77.75524,76.54892,74.59021,76.89988,2
36.14558,77.75524,76.54892,74.59021,76.89988,2
36.16332,77.75524,76.54892,74.59021,76.89988,2
36.17931,77.75524,76.54892,74.59021,76.89988,2
36.19632,77.75524,76.54892,74.59021,76.89988,2
36.21298,77.75524,76.54892,74.59021,76.89988,2
36.23029,77.75524,76.54892,74.59021,76.89988,2
36.24727,77.75524,76.54892,74.59021,76.89988,2
36.26352,88.07935,86.42979,76.24146,80.95687,2
36.28125,88.07935,86.42979,76.24146,80.95687,2
36.29724,88.07935,86.42979,76.24146,80.95687,2
36.31425,88.07935,86.42979,76.24146,80.95687,2
36.33124,88.07935,86.42979,76.24146,80.95687,2
36.34777,88.07935,86.42979,76.24146,80.95687,2
36.36495,88.07935,86.42979,76.24146,80.95687,2
36.3822,88.07935,86.42979,76.24146,80.95687,2
36.39865,88.07935,86.42979,76.24146,80.95687,2
36.4157,88.07935,86.42979,76.24146,80.95687,2
36.43235,88.07935,86.42979,76.24146,80.95687,2
36.4492,88.07935,86.42979,76.24146,80.95687,2
36.46667,88.07935,86.42979,76.24146,80.95687,2
36.48369,88.07935,86.42979,76.24146,80.95687,2
36.49975,88.07935,86.42979,76.24146,80.95687,2
36.51664,88.07935,86.42979,76.24146,80.95687,2
36.53392,88.07935,86.42979,76.24146,80.95687,2
36.5503,88.07935,86.42979,76.24146,80.95687,2
36.56714,88.07935,86.42979,76.24146,80.95687,2
36.58399,88.07935,86.42979,76.24146,80.95687,2
36.60093,88.07935,86.42979,76.24146,80.95687,2
36.61792,88.07935,86.42979,76.24146,80.95687,2
36.63454,88.07935,86.42979,76.24146,80.95687,2
36.65139,88.07935,86.42979,76.24146,80.95687,2
36.66829,88.07935,86.42979,76.24146,80.95687,2
36.68528,88.07935,86.42979,76.24146,80.95687,2
36.70229,88.07935,86.42979,76.24146,80.95687,2
36.71879,88.07935,86.42979,76.24146,80.95687,2
36.73564,88.07935,86.42979,76.24146,80.95687,2
36.75777,88.07935,86.42979,76.24146,80.95687,2
36.77003,88.07935,86.42979,76.24146,80.95687,2
36.78619,88.07935,86.42979,76.24146,80.95687,2
36.8032,88.07935,86.42979,76.24146,80.95687,2
36.82023,88.07935,86.42979,76.24146,80.95687,2
36.83728,88.07935,86.42979,76.24146,80.95687,2
36.85431,88.07935,86.42979,76.24146,80.95687,2
36.87043,88.07935,86.42979,76.24146,80.95687,2
36.88741,88.07935,86.42979,76.24146,80.95687,2
36.90443,88.07935,86.42979,76.24146,80.95687,2
36.92139,88.07935,86.42979,76.24146,80.95687,2
36.93782,88.07935,86.42979,76.24146,80.95687,2
36.95467,88.07935,86.42979,76.24146,80.95687,2
36.97152,88.07935,86.42979,76.24146,80.95687,2
36.98847,88.07935,86.42979,76.24146,80.95687,2
37.0054,88.07935,86.42979,76.24146,80.95687,2
37.02243,88.07935,86.42979,76.24146,80.95687,2
37.03892,88.07935,86.42979,76.24146,80.95687,2
37.05649,88.07935,86.42979,76.24146,80.95687,2
37.07262,88.07935,86.42979,76.24146,80.95687,2
37.08953,88.07935,86.42979,76.24146,80.95687,2
37.10653,88.07935,86.42979,76.24146,80.95687,2
37.12369,72.84946,71.1704,81.65627,76.72118,1
37.14001,72.84946,71.1704,81.65627,76.72118,1
37.15686,72.84946,71.1704,81.65627,76.72118,1
37.17381,72.84946,71.1704,81.65627,76.72118,1
37.19079,72.84946,71.1704,81.65627,76.72118,1
37.20741,72.84946,71.1704,81.65627,76.72118,1
37.22426,72.84946,71.1704,81.65627,76.72118,1
37.24111,72.84946,71.1704,81.65627,76.72118,1
37.25799,72.84946,71.1704,81.65627,76.72118,1
37.2748,72.84946,71.1704,81.65627,76.72118,1
37.29166,72.84946,71.1704,81.65627,76.72118,1
37.30851,72.84946,71.1704,81.65627,76.72118,1
37.32536,72.84946,71.1704,81.65627,76.72118,1
37.34221,72.84946,71.1704,81.65627,76.72118,1
37.35907,72.84946,71.1704,81.65627,76.72118,1
37.37611,72.84946,71.1704,81.65627,76.72118,1
37.39314,72.84946,71.1704,81.65627,76.72118,1
37.41029,72.84946,71.1704,81.65627,76.72118,1
37.42646,72.84946,71.1704,81.65627,76.72118,1
37.44431,72.84946,71.1704,81.65627,76.72118,1
37.46016,72.84946,71.1704,81.65627,76.72118,1
37.47701,72.84946,71.1704,81.65627,76.72118,1
37.49385,72.84946,71.1704,81.65627,76.72118,1
37.5107,72.84946,71.1704,81.65627,76.72118,1
37.52755,72.84946,71.1704,81.65627,76.72118,1
37.54447,72.84946,71.1704,81.65627,76.72118,1
37.56155,72.84946,71.1704,81.65627,76.72118,1
37.5781,72.84946,71.1704,81.65627,76.72118,1
37.59495,72.84946,71.1704,81.65627,76.72118,1
37.61256,72.84946,71.1704,81.65627,76.72118,1
37.62865,72.84946,71.1704,81.65627,76.72118,1
37.64562,72.84946,71.1704,81.65627,76.72118,1
37.66262,72.84946,71.1704,81.65627,76.72118,1
37.67965,72.84946,71.1704,81.65627,76.72118,1
37.69604,72.84946,71.1704,81.65627,76.72118,1
37.71289,72.84946,71.1704,81.65627,76.72118,1
37.72974,72.84946,71.1704,81.65627,76.72118,1
37.74677,72.84946,71.1704,81.65627,76.72118,1
37.7664,72.84946,71.1704,81.65627,76.72118,1
37.78104,72.84946,71.1704,81.65627,76.72118,1
37.79714,72.84946,71.1704,81.65627,76.72118,1
37.81407,72.84946,71.1704,81.65627,76.72118,1
37.83109,72.84946,71.1704,81.65627,76.72118,1
37.84769,72.84946,71.1704,81.65627,76.72118,1
37.86508,72.84946,71.1704,81.65627,76.72118,1
37.88139,72.84946,71.1704,81.65627,76.72118,1
37.89824,72.84946,71.1704,81.65627,76.72118,1
37.91529,72.84946,71.1704,81.65627,76.72118,1
37.93193,72.84946,71.1704,81.65627,76.72118,1
37.94928,72.84946,71.1704,81.65627,76.72118,1
37.9663,72.84946,71.1704,81.65627,76.72118,1
37.98327,79.13971,77.41212,77.84718,71.87374,3
37.99933,79.13971,77.41212,77.84718,71.87374,3
38.01628,79.13971,77.41212,77.84718,71.87374,3
38.03338,79.13971,77.41212,77.84718,71.87374,3
38.04988,79.13971,77.41212,77.84718,71.87374,3
38.06758,79.13971,77.41212,77.84718,71.87374,3
38.08358,79.13971,77.41212,77.84718,71.87374,3
38.10059,79.13971,77.41212,77.84718,71.87374,3
38.11763,79.13971,77.41212,77.84718,71.87374,3
38.13413,79.13971,77.41212,77.84718,71.87374,3
38.15158,79.13971,77.41212,77.84718,71.87374,3
38.16783,79.13971,77.41212,77.84718,71.87374,3
38.18468,79.13971,77.41212,77.84718,71.87374,3
38.20165,79.13971,77.41212,77.84718,71.87374,3
38.21866,79.13971,77.41212,77.84718,71.87374,3
38.2357,79.13971,77.41212,77.84718,71.87374,3
38.25282,79.13971,77.41212,77.84718,71.87374,3
38.26979,79.13971,77.41212,77.84718,71.87374,3
38.28577,79.13971,77.41212,77.84718,71.87374,3
38.30277,79.13971,77.41212,77.84718,71.87374,3
38.31977,79.13971,77.41212,77.84718,71.87374,3
38.33682,79.13971,77.41212,77.84718,71.87374,3
38.3539,79.13971,77.41212,77.84718,71.87374,3
38.37002,79.13971,77.41212,77.84718,71.87374,3
38.38687,79.13971,77.41212,77.84718,71.87374,3
38.40387,79.13971,77.41212,77.84718,71.87374,3
38.42081,79.13971,77.41212,77.84718,71.87374,3
38.43781,79.13971,77.41212,77.84718,71.87374,3
38.45427,79.13971,77.41212,77.84718,71.87374,3
38.47112,79.13971,77.41212,77.84718,71.87374,3
38.48802,79.13971,77.41212,77.84718,71.87374,3
38.50502,79.13971,77.41212,77.84718,71.87374,3
38.52197,79.13971,77.41212,77.84718,71.87374,3
38.53903,79.13971,77.41212,77.84718,71.87374,3
38.55536,79.13971,77.41212,77.84718,71.87374,3
38.57234,79.13971,77.41212,77.84718,71.87374,3
38.58906,79.13971,77.41212,77.84718,71.87374,3
38.60591,79.13971,77.41212,77.84718,71.87374,3
38.62276,79.13971,77.41212,77.84718,71.87374,3
38.63963,79.13971,77.41212,77.84718,71.87374,3
38.65667,79.13971,77.41212,77.84718,71.87374,3
38.67368,79.13971,77.41212,77.84718,71.87374,3
38.69016,79.13971,77.41212,77.84718,71.87374,3
38.707,79.13971,77.41212,77.84718,71.87374,3
38.72385,79.13971,77.41212,77.84718,71.87374,3
38.74083,79.13971,77.41212,77.84718,71.87374,3
38.75783,79.13971,77.41212,77.84718,71.87374,3
38.7744,79.13971,77.41212,77.84718,71.87374,3
38.79125,79.13971,77.41212,77.84718,71.87374,3
38.8081,79.13971,77.41212,77.84718,71.87374,3
38.82495,79.13971,77.41212,77.84718,71.87374,3
38.842,75.9062,74.61151,74.73997,73.29868,3
38.85897,75.9062,74.61151,74.73997,73.29868,3
38.87594,75.9062,74.61151,74.73997,73.29868,3
38.89235,75.9062,74.61151,74.73997,73.29868,3
38.90919,75.9062,74.61151,74.73997,73.29868,3
38.92604,75.9062,74.61151,74.73997,73.29868,3
38.94305,75.9062,74.61151,74.73997,73.29868,3
38.9601,75.9062,74.61151,74.73997,73.29868,3
38.97719,75.9062,74.61151,74.73997,73.29868,3
38.99344,75.9062,74.61151,74.73997,73.29868,3
39.01029,75.9062,74.61151,74.73997,73.29868,3
39.02966,75.9062,74.61151,74.73997,73.29868,3
39.04651,75.9062,74.61151,74.73997,73.29868,3
39.06337,75.9062,74.61151,74.73997,73.29868,3
39.08038,75.9062,74.61151,74.73997,73.29868,3
39.09706,75.9062,74.61151,74.73997,73.29868,3
39.11391,75.9062,74.61151,74.73997,73.29868,3
39.13076,75.9062,74.61151,74.73997,73.29868,3
39.14761,75.9062,74.61151,74.73997,73.29868,3
39.16461,75.9062,74.61151,74.73997,73.29868,3
39.18174,75.9062,74.61151,74.73997,73.29868,3
39.19815,75.9062,74.61151,74.73997,73.29868,3
39.215,75.9062,74.61151,74.73997,73.29868,3
39.23188,75.9062,74.61151,74.73997,73.29868,3
39.24894,75.9062,74.61151,74.73997,73.29868,3
39.26555,75.9062,74.61151,74.73997,73.29868,3
39.2824,75.9062,74.61151,74.73997,73.29868,3
39.29925,75.9062,74.61151,74.73997,73.29868,3
39.31632,75.9062,74.61151,74.73997,73.29868,3
39.33334,75.9062,74.61151,74.73997,73.29868,3
39.3498,75.9062,74.61151,74.73997,73.29868,3
39.36742,75.9062,74.61151,74.73997,73.29868,3
39.3835,75.9062,74.61151,74.73997,73.29868,3
39.40055,75.9062,74.61151,74.73997,73.29868,3
39.41755,75.9062,74.61151,74.73997,73.29868,3
39.43432,75.9062,74.61151,74.73997,73.29868,3
39.45089,75.9062,74.61151,74.73997,73.29868,3
39.46774,75.9062,74.61151,74.73997,73.29868,3
39.48459,75.9062,74.61151,74.73997,73.29868,3
39.50152,75.9062,74.61151,74.73997,73.29868,3
39.52408,75.9062,74.61151,74.73997,73.29868,3
39.53519,75.9062,74.61151,74.73997,73.29868,3
39.5522,75.9062,74.61151,74.73997,73.29868,3
39.56921,75.9062,74.61151,74.73997,73.29868,3
39.58629,75.9062,74.61151,74.73997,73.29868,3
39.60254,75.9062,74.61151,74.73997,73.29868,3
39.61948,75.9062,74.61151,74.73997,73.29868,3
39.63624,75.9062,74.61151,74.73997,73.29868,3
39.65316,75.9062,74.61151,74.73997,73.29868,3
39.67017,75.9062,74.61151,74.73997,73.29868,3
39.68679,75.9062,74.61151,74.73997,73.29868,3
39.70364,79.20846,78.0657,68.72837,67.83112,3
39.72049,79.20846,78.0657,68.72837,67.83112,3
39.73734,79.20846,78.0657,68.72837,67.83112,3
39.75433,79.20846,78.0657,68.72837,67.83112,3
39.7714,79.20846,78.0657,68.72837,67.83112,3
39.78843,79.20846,78.0657,68.72837,67.83112,3
39.80473,79.20846,78.0657,68.72837,67.83112,3
39.82164,79.20846,78.0657,68.72837,67.83112,3
39.83865,79.20846,78.0657,68.72837,67.83112,3
39.85572,79.20846,78.0657,68.72837,67.83112,3
39.87213,79.20846,78.0657,68.72837,67.83112,3
39.88909,79.20846,78.0657,68.72837,67.83112,3
39.90583,79.20846,78.0657,68.72837,67.83112,3
39.92268,79.20846,78.0657,68.72837,67.83112,3
39.93964,79.20846,78.0657,68.72837,67.83112,3
39.95638,79.20846,78.0657,68.72837,67.83112,3
39.97375,79.20846,78.0657,68.72837,67.83112,3
39.99007,79.20846,78.0657,68.72837,67.83112,3
40.00692,79.20846,78.0657,68.72837,67.83112,3
40.02706,79.20846,78.0657,68.72837,67.83112,3
40.04062,79.20846,78.0657,68.72837,67.83112,3
40.05747,79.20846,78.0657,68.72837,67.83112,3
40.07445,79.20846,78.0657,68.72837,67.83112,3
40.09147,79.20846,78.0657,68.72837,67.83112,3
40.1085,79.20846,78.0657,68.72837,67.83112,3
40.1256,79.20846,78.0657,68.72837,67.83112,3
40.14172,79.20846,78.0657,68.72837,67.83112,3
40.15944,79.20846,78.0657,68.72837,67.83112,3
40.17553,79.20846,78.0657,68.72837,67.83112,3
40.19227,79.20846,78.0657,68.72837,67.83112,3
40.20912,79.20846,78.0657,68.72837,67.83112,3
40.22597,79.20846,78.0657,68.72837,67.83112,3
40.24282,79.20846,78.0657,68.72837,67.83112,3
40.25967,79.20846,78.0657,68.72837,67.83112,3
40.27663,79.20846,78.0657,68.72837,67.83112,3
40.29377,79.20846,78.0657,68.72837,67.83112,3
40.31076,79.20846,78.0657,68.72837,67.83112,3
40.32706,79.20846,78.0657,68.72837,67.83112,3
40.34391,79.20846,78.0657,68.72837,67.83112,3
40.3609,79.20846,78.0657,68.72837,67.83112,3
